"55","CTA89","454901            CONFIRMING M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA90","454902            CONFIRMING M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA91","454911            FACTORING M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA92","454912            FACTORING M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA93","461101            RECLAMACIONES DE TERCEROS M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA94","461102            RECLAMACIONES DE TERCEROS M.E.",15/10/2019 00:00:00,"16:15"
"55","CTA95","471201            PRESTAMOS RECIBIDOS M.N.",15/10/2019 00:00:00,"16:15"
"55","CTA96","471202            PRESTAMOS RECIBIDOS M.E.",15/10/2019 00:00:00,"16:15"
"55","SUB","55          SUBDIARIO DE REG. DIF. CAMBIO",26/11/2013 00:00:00,"03:57:"
"55","XGA","776101      CUENTA DE GANANCIA POR DIF. CAMBIO",26/11/2013 00:00:00,"03:57:"
"55","XGP","676101      CUENTA DE PERDIDA POR DIF. CAMBIO",26/11/2013 00:00:00,"03:57:"
"56","CTA01","MN12     121201        FACTURAS POR COBRAR EMITIDAS CARTE",15/10/2019 00:00:00,"15:54:"
"56","CTA02","US12     121202        FACTURAS POR COBRAR EMITIDAS CARTE",15/10/2019 00:00:00,"15:54:"
"56","CTA03","MN13     131211        FACTURAS POR COBRAR EMITIDAS MATRI",15/10/2019 00:00:00,"15:54:"
"56","CTA04","US13     131212        FACTURAS POR COBRAR EMITIDAS MATRI",15/10/2019 00:00:00,"15:54:"
"56","CTA05","MN13     131221        FACTURAS POR COBRAR EMITIDAS SUBSI",15/10/2019 00:00:00,"15:54:"
"56","CTA06","US13     131222        FACTURAS POR COBRAR EMITIDAS SUBSI",15/10/2019 00:00:00,"15:54:"
"56","CTA07","MN13     131231        FACTURAS POR COBRAR EMITIDAS ASOC.",15/10/2019 00:00:00,"15:54:"
"56","CTA08","US13     131232        FACTURAS POR COBRAR EMITIDAS ASOC.",15/10/2019 00:00:00,"15:54:"
"56","CTA09","MN13     131241        FACTURAS POR COBRAR EMITIDAS SUCUR",15/10/2019 00:00:00,"15:54:"
"56","CTA10","US13     131242        FACTURAS POR COBRAR EMITIDAS SUCUR",15/10/2019 00:00:00,"15:54:"
"56","CTA11","MN13     131251        FACTURAS POR COBRAR EMITIDAS OTROS",15/10/2019 00:00:00,"15:54:"
"56","CTA12","US13     131252        FACTURAS POR COBRAR EMITIDAS OTROS",15/10/2019 00:00:00,"15:54:"
"56","DOC01","FT       D         FACTURAS",26/11/2013 00:00:00,"03:57:"
"56","DOC02","ND       D         NOTA DE DEBITO",26/11/2013 00:00:00,"03:57:"
"56","DOC03","NC       H         NOTA DE CREDITO",21/10/2019 00:00:00,"11:36:"
"56","DOC04","BV       D         BOLETA",26/11/2013 00:00:00,"03:57:"
"56","IGV","         401111        IGV - CUENTA PROPIA",26/11/2013 00:00:00,"03:57:"
"56","SUB01","05             1   REGISTRO VENTAS                         1",26/11/2013 00:00:00,"03:57:"
"56","SUB02","06            E2   REGISTRO VENTAS - EXPORTACIONES         E",26/11/2013 00:00:00,"03:57:"
"56","SUB03","07             2   REGISTRO VENTAS - INAFECTAS             1",26/11/2013 00:00:00,"03:57:"
"56","TIGV1","1        18.00",21/10/2019 00:00:00,"11:19:"
"56","TIGV2","2         0.00",26/11/2013 00:00:00,"03:57:"
"56","VTA01","         701111        MERCADERIAS MANUFACTURADAS TERCERO",15/10/2019 00:00:00,"15:53:"
"56","VTA02","         701511        MERCADERIAS OTRAS TERCEROS",26/11/2013 00:00:00,"03:57:"
"56","VTA03","         702111        PRODUCTOS MANUFACTURADOS TERCEROS",26/11/2013 00:00:00,"03:57:"
"56","VTA04","         703111        SUBPRODUCTOS TERCEROS",26/11/2013 00:00:00,"03:57:"
"56","VTA05","         704101        PRESTACION DE SERVICIOS TERCEROS",26/11/2013 00:00:00,"03:57:"
"56","XANUL","0001               FACTURAS ANULADAS",26/11/2013 00:00:00,"03:57:"
"56","XGEN","0000               CLIENTES VARIOS",26/11/2013 00:00:00,"03:57:"
"58","CTA01","104101       M     BANCO DE CREDITO SOLES",26/11/2013 00:00:00,"03:57:"
"58","CTA02","121201       M     FACTURAS SOLES TERCEROS",26/11/2013 00:00:00,"03:57:"
"58","CTA03","121202       M     FACTURAS DOLARES TERCEROS",26/11/2013 00:00:00,"03:57:"
"58","CTA04","421201       V     FACTURAS SOLES",26/11/2013 00:00:00,"03:57:"
"58","CTA05","421202       V     FACTURAS DOLARES",26/11/2013 00:00:00,"03:57:"
"58","CTA06","105102       M         BANCO DE CREDITO M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA07","122101       M         ANTICIPOS DE CLIENTES TERCEROS M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA08","122102       M         ANTICIPOS DE CLIENTES TERCEROS M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA09","123101       M         LETRAS POR COBRAR EN CARTERA TERCEROS",15/10/2019 00:00:00,"16:16"
"58","CTA10","123102       M         LETRAS POR COBRAR EN CARTERA TERCEROS",15/10/2019 00:00:00,"16:16"
"58","CTA11","123211       M         LETRAS POR COBRAR EN COBRANZA TERCERO",15/10/2019 00:00:00,"16:16"
"58","CTA12","123221       M         LETRAS POR COBRAR EN COBRANZA TERCERO",15/10/2019 00:00:00,"16:16"
"58","CTA13","123311       M         LETRAS POR COBRAR EN DESCUENTO TERCER",15/10/2019 00:00:00,"16:16"
"58","CTA14","101101       M         CAJA M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA15","101102       M         CAJA M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA16","102101       M         FONDOS FIJOS M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA17","102102       M         FONDOS FIJOS M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA18","104103       M         BANCO CONTINENTAL",15/10/2019 00:00:00,"16:16"
"58","CTA19","123321       M         LETRAS POR COBRAR EN DESCUENTO TERCER",15/10/2019 00:00:00,"16:16"
"58","CTA20","131211       M         FACTURAS POR COBRAR EMITIDAS MATRIZ R",15/10/2019 00:00:00,"16:16"
"58","CTA21","131212       M         FACTURAS POR COBRAR EMITIDAS MATRIZ R",15/10/2019 00:00:00,"16:16"
"58","CTA22","131221       M         FACTURAS POR COBRAR EMITIDAS SUBSIDIA",15/10/2019 00:00:00,"16:16"
"58","CTA23","131222       M         FACTURAS POR COBRAR EMITIDAS SUBSIDIA",15/10/2019 00:00:00,"16:16"
"58","CTA24","131231       M         FACTURAS POR COBRAR EMITIDAS ASOC.REL",15/10/2019 00:00:00,"16:16"
"58","CTA25","131232       M         FACTURAS POR COBRAR EMITIDAS ASOC.REL",15/10/2019 00:00:00,"16:16"
"58","CTA26","131241       M         FACTURAS POR COBRAR EMITIDAS SUCURSAL",15/10/2019 00:00:00,"16:16"
"58","CTA27","131242       M         FACTURAS POR COBRAR EMITIDAS SUCURSAL",15/10/2019 00:00:00,"16:16"
"58","CTA28","131251       M         FACTURAS POR COBRAR EMITIDAS OTROS RE",15/10/2019 00:00:00,"16:16"
"58","CTA29","131252       M         FACTURAS POR COBRAR EMITIDAS OTROS RE",15/10/2019 00:00:00,"16:16"
"58","CTA30","132111       M         ANTICIPOS RECIBIDOS MATRIZ M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA31","132112       M         ANTICIPOS RECIBIDOS MATRIZ M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA32","132121       M         ANTICIPOS RECIBIDOS SUBSIDIARIA M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA33","132122       M         ANTICIPOS RECIBIDOS SUBSIDIARIA M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA34","133111       M         LETRAS POR COBRAR EN CARTERA MATRIZ R",15/10/2019 00:00:00,"16:16"
"58","CTA35","133112       M         LETRAS POR COBRAR EN CARTERA MATRIZ R",15/10/2019 00:00:00,"16:16"
"58","CTA36","141102       M         PRESTAMOS DE PERSONAL EMPLEADOS M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA37","141101       M         PRESTAMOS DE PERSONAL EMPLEADOS M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA38","141112       M         PRESTAMOS DE PERSONAL OBREROS M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA39","141111       M         PRESTAMOS DE PERSONAL OBREROS M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA40","141301       M         ENTREGAS A RENDIR CUENTA DE PERSONAL",15/10/2019 00:00:00,"16:16"
"58","CTA41","141302       M         ENTREGAS A RENDIR CUENTA DE PERSONAL",15/10/2019 00:00:00,"16:16"
"58","CTA42","142201       M         PRESTAMOS ACCIONISTAS (O SOCIOS) PART",15/10/2019 00:00:00,"16:16"
"58","CTA43","142202       M         PRESTAMOS ACCIONISTAS (O SOCIOS) PART",15/10/2019 00:00:00,"16:16"
"58","CTA44","161102       M         COBRANZA DIVERSAS PRESTAMOS C/GARANTI",15/10/2019 00:00:00,"16:16"
"58","CTA45","161101       M         COBRANZA DIVERSAS PRESTAMOS C/GARANTI",15/10/2019 00:00:00,"16:16"
"58","CTA46","161112       M         COBRANZA DIVERSAS PRESTAMOS S/GARANTI",15/10/2019 00:00:00,"16:16"
"58","CTA47","161111       M         COBRANZA DIVERSAS PRESTAMOS S/GARANTI",15/10/2019 00:00:00,"16:16"
"58","CTA48","171111       M         COBRANZA DIVERSAS PTMOS.C/GARANTIA MA",15/10/2019 00:00:00,"16:16"
"58","CTA49","171112       M         COBRANZA DIVERSAS PTMOS.C/GARANTIA MA",15/10/2019 00:00:00,"16:16"
"58","CTA50","171211       M         COBRANZA DIVERSAS PTMOS.S/GARANTIA MA",15/10/2019 00:00:00,"16:16"
"58","CTA51","171212       M         COBRANZA DIVERSAS PTMOS.S/GARANTIA MA",15/10/2019 00:00:00,"16:16"
"58","CTA52","181101       M         COSTOS FINANCIEROS M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA53","181102       M         COSTOS FINANCIEROS M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA54","421203       V         DETRACCIONES POR PAGAR MN",15/10/2019 00:00:00,"16:16"
"58","CTA55","422101       V         ANTICIPOS A PROVEEDORES M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA56","422102       V         ANTICIPOS A PROVEEDORES M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA57","423101       V         LETRAS POR PAGAR M.N. TERCEROS",15/10/2019 00:00:00,"16:16"
"58","CTA58","423102       V         LETRAS POR PAGAR M.E. TERCEROS",15/10/2019 00:00:00,"16:16"
"58","CTA59","424101       V         HONORARIOS POR PAGAR M.N.",15/10/2019 00:00:00,"16:16"
"58","CTA60","424102       V         HONORARIOS POR PAGAR M.E.",15/10/2019 00:00:00,"16:16"
"58","CTA61","431211       V         FACTURAS EMITIDAS POR PAGAR M.N. REL.",15/10/2019 00:00:00,"16:16"
"58","CTA62","431212       V         FACTURAS EMITIDAS POR PAGAR M.E. REL.",15/10/2019 00:00:00,"16:16"
"58","CTA63","431221       V         FACTURAS EMITIDAS POR PAGAR M.N.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA64","431222       V         FACTURAS EMITIDAS POR PAGAR M.E.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA65","431231       V         FACTURAS EMITIDAS POR PAGAR M.N.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA66","431232       V         FACTURAS EMITIDAS POR PAGAR M.E.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA67","431241       V         FACTURAS EMITIDAS POR PAGAR M.N.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA68","431242       V         FACTURAS EMITIDAS POR PAGAR M.E.RELAC",15/10/2019 00:00:00,"16:16"
"58","CTA69","432101       V         ANTICIPOS OTORGADOS M.N. MATRIZ",15/10/2019 00:00:00,"16:16"
"58","CTA70","432121       V         ANTICIPOS OTORGADOS M.N. SUBSIDIARIAS",15/10/2019 00:00:00,"16:16"
"58","CTA71","432102       V         ANTICIPOS OTORGADOS M.E. MATRIZ",15/10/2019 00:00:00,"16:16"
"58","CTA72","432122       V         ANTICIPOS OTORGADOS M.E. SUBSIDIARIAS",15/10/2019 00:00:00,"16:16"
"58","CTA73","432131       V         ANTICIPOS OTORGADOS M.N. ASOCIADAS",15/10/2019 00:00:00,"16:16"
"58","CTA74","432132       V         ANTICIPOS OTORGADOS M.E. ASOCIADAS",15/10/2019 00:00:00,"16:17"
"58","CTA75","432141       V         ANTICIPOS OTORGADOS M.N. SUCURSALES",15/10/2019 00:00:00,"16:17"
"58","CTA76","432142       V         ANTICIPOS OTORGADOS M.E. SUCURSALES",15/10/2019 00:00:00,"16:17"
"58","CTA77","432151       V         ANTICIPOS OTORGADOS M.N. OTROS",15/10/2019 00:00:00,"16:17"
"58","CTA78","432152       V         ANTICIPOS OTORGADOS M.E. OTROS",15/10/2019 00:00:00,"16:17"
"58","CTA79","433111       V         LETRAS POR PAGAR M.N. RELACIONADAS MA",15/10/2019 00:00:00,"16:17"
"58","CTA80","441111       V         PRESTAMOS ACCIONISTAS CORTO PLAZO M.N",15/10/2019 00:00:00,"16:17"
"58","CTA81","433112       V         LETRAS POR PAGAR M.E. RELACIONADAS MA",15/10/2019 00:00:00,"16:17"
"58","CTA82","441112       V         PRESTAMOS ACCIONISTAS CORTO PLAZO M.E",15/10/2019 00:00:00,"16:17"
"58","CTA83","441121       V         PRESTAMOS ACCIONISTAS LARGO PLAZO M.N",15/10/2019 00:00:00,"16:17"
"58","CTA84","441122       V         PRESTAMOS ACCIONISTAS LARGO PLAZO M.E",15/10/2019 00:00:00,"16:17"
"58","CTA85","451101       V         INSTITUCIONES FINANCIERAS M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA86","451102       V         INSTITUCIONES FINANCIERAS M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA87","452101       V         LEASING M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA88","452102       V         LEASING M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA89","452111       V         LEASEBACK M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA90","452112       V         LEASEBACK M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA91","454901       V         CONFIRMING M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA92","454902       V         CONFIRMING M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA93","454911       V         FACTORING M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA94","454912       V         FACTORING M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA95","461101       V         RECLAMACIONES DE TERCEROS M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA96","461102       V         RECLAMACIONES DE TERCEROS M.E.",15/10/2019 00:00:00,"16:17"
"58","CTA97","471201       V         PRESTAMOS RECIBIDOS M.N.",15/10/2019 00:00:00,"16:17"
"58","CTA98","471202       V         PRESTAMOS RECIBIDOS M.E.",15/10/2019 00:00:00,"16:17"
"58","SUB","56                 SUBDIARIO PARA ASIENTO AUTOMATICO",26/11/2013 00:00:00,"03:57:"
"58","XGA","776101             GANANCIAS X DIFERENCIA CAMBIO",26/11/2013 00:00:00,"03:57:"
"58","XGP","676101              PERDIDAS",26/11/2013 00:00:00,"03:57:"
"58","XMON","UZ",26/11/2013 00:00:00,"03:57:"
"59","ANEC","P             PROVEEDORES",15/10/2019 00:00:00,"15:39:"
"59","CTA01","631121        PASAJES TERRESTRES",26/11/2013 00:00:00,"03:57:"
"59","CTA02","631301        ALOJAMIENTO",26/11/2013 00:00:00,"03:57:"
"59","CTA03","631401        ALIMENTACION",26/11/2013 00:00:00,"03:57:"
"59","CTA04","636101        ENERGIA ELECTRICA",26/11/2013 00:00:00,"03:57:"
"59","CTA05","636201        GAS",26/11/2013 00:00:00,"03:57:"
"59","CTA06","636301        AGUA",26/11/2013 00:00:00,"03:57:"
"59","CTA07","636401        TELEFONO",26/11/2013 00:00:00,"03:57:"
"59","CTA08","636501        INTERNET",26/11/2013 00:00:00,"03:57:"
"59","CTAIGV","401111        IGV - CUENTA PROPIA",15/10/2019 00:00:00,"15:39:"
"59","DOC01","FT       FACTURA",26/11/2013 00:00:00,"03:57:"
"59","DOC02","TK       TIKECT",26/11/2013 00:00:00,"03:57:"
"59","DOC03","RC       RECIBO SERV.PUBLICOS",26/11/2013 00:00:00,"03:57:"
"59","DOC04","BV       BOLETA DE VENTA",26/11/2013 00:00:00,"03:57:"
"60","CON01","141301        D    ENTREGAS A RENDIR CUENTA",26/11/2013 00:00:00,"03:57:"
"71","A000","INGRESOS :",26/11/2013 00:00:00,"03:57:"
"71","A001","VENTAS",26/11/2013 00:00:00,"03:57:"
"71","B000","GASTOS :",26/11/2013 00:00:00,"03:57:"
"71","B001","REMUNERACIONES, Y OTROS GASTOS DE PERSONAL",26/11/2013 00:00:00,"03:57:"
"71","B003","LEYES SOCIALES",26/11/2013 00:00:00,"03:57:"
"71","B004","COMPENSAC.TIEMPO DE SERVICIOS",26/11/2013 00:00:00,"03:57:"
"71","B005","GRATIFICACIONES",26/11/2013 00:00:00,"03:57:"
"71","B006","PARTICPACION DE UTILIDADES",26/11/2013 00:00:00,"03:57:"
"71","B009","CAPACITACION",26/11/2013 00:00:00,"03:57:"
"71","B010","VIAJES NACIONALES",26/11/2013 00:00:00,"03:57:"
"71","B011","VIAJES INTERNACIONALES",26/11/2013 00:00:00,"03:57:"
"71","B012","MOVILIDAD",26/11/2013 00:00:00,"03:57:"
"71","B013","GASTOS DE REPRESENTACION",26/11/2013 00:00:00,"03:57:"
"71","B014","COMISIONES AGENTES",26/11/2013 00:00:00,"03:57:"
"71","B015","CORREO",26/11/2013 00:00:00,"03:57:"
"71","B016","TELEFONO",26/11/2013 00:00:00,"03:57:"
"71","B019","ELECTRICIDAD Y AGUA",26/11/2013 00:00:00,"03:57:"
"71","B020","HONORARIOS",26/11/2013 00:00:00,"03:57:"
"71","B021","PUBLICIDAD",26/11/2013 00:00:00,"03:57:"
"71","B022","SUSCRIPCIONES",26/11/2013 00:00:00,"03:57:"
"71","B023","UTILES DE OFICINA",26/11/2013 00:00:00,"03:57:"
"71","B024","ALQUILERES",26/11/2013 00:00:00,"03:57:"
"71","B025","MANTE REPARACION VEHICULOS",26/11/2013 00:00:00,"03:57:"
"71","B026","MANTE REPARACION MAQ OFICINA",26/11/2013 00:00:00,"03:57:"
"71","B027","MANTE Y REMODEL. OFICINA",26/11/2013 00:00:00,"03:57:"
"71","B028","SEGUROS",26/11/2013 00:00:00,"03:57:"
"71","B029","DEPRECIACIONES",26/11/2013 00:00:00,"03:57:"
"71","B030","TRIBUTOS VARIOS",26/11/2013 00:00:00,"03:57:"
"71","B031","DIFERENCIA DE CAMBIO",26/11/2013 00:00:00,"03:57:"
"71","B032","GASTOS DE LEASING",26/11/2013 00:00:00,"03:57:"
"71","B033","VARIOS",26/11/2013 00:00:00,"03:57:"
"71","B034","GASTOS DE DIRECTORES",26/11/2013 00:00:00,"03:57:"
"71","B999","  TOTAL",26/11/2013 00:00:00,"03:57:"
"72","1000","VENTAS                                 -",26/11/2013 00:00:00,"03:57:"
"72","1001","Ventas                                 -",26/11/2013 00:00:00,"03:57:"
"72","1002","Ingresos Financieros                   -",26/11/2013 00:00:00,"03:57:"
"72","1098R",,26/11/2013 00:00:00,"03:57:"
"72","1099","     TOTAL VENTAS                      -",26/11/2013 00:00:00,"03:57:"
"72","1099F","1001,1002                              -",26/11/2013 00:00:00,"03:57:"
"72","1101","Costo de Ventas                        -",26/11/2013 00:00:00,"03:57:"
"72","1198R",,26/11/2013 00:00:00,"03:57:"
"72","1199","     TOTAL COSTO DE VENTAS             -",26/11/2013 00:00:00,"03:57:"
"72","1199F","1101                                   -",26/11/2013 00:00:00,"03:57:"
"72","1200R",,26/11/2013 00:00:00,"03:57:"
"72","1201","     UTILIDAD OPERATIVA                -",26/11/2013 00:00:00,"03:57:"
"72","1201F","1099,1199                              -",26/11/2013 00:00:00,"03:57:"
"90","01","  ENERO",26/11/2013 00:00:00,"03:57:"
"90","02"," FEBRERO",26/11/2013 00:00:00,"03:57:"
"90","03","  MARZO",26/11/2013 00:00:00,"03:57:"
"90","04","  ABRIL",26/11/2013 00:00:00,"03:57:"
"90","05","  MAYO",26/11/2013 00:00:00,"03:57:"
"90","06","  JUNIO",26/11/2013 00:00:00,"03:57:"
"90","07","  JULIO",26/11/2013 00:00:00,"03:57:"
"90","08"," AGOSTO",26/11/2013 00:00:00,"03:57:"
"90","09","SETIEMBRE",26/11/2013 00:00:00,"03:57:"
"90","10"," OCTUBRE",26/11/2013 00:00:00,"03:57:"
"90","11","NOVIEMBRE",26/11/2013 00:00:00,"03:57:"
"90","12","DICIEMBRE",26/11/2013 00:00:00,"03:57:"
"91","000","APERTURA",26/11/2013 00:00:00,"03:57:"
"91","101","INGRESOS",26/11/2013 00:00:00,"03:57:"
"91","201","EGRESOS",26/11/2013 00:00:00,"03:57:"
"93","AJU","S             INCLUYE CUENTAS DE AJUSTES REI EN REPORTES",26/11/2013 00:00:00,"03:57:"
"93","ANT2","19",26/11/2013 00:00:00,"03:57:"
"93","AUTO","N",26/11/2013 00:00:00,"03:57:"
"93","BDSOFCOM",,29/11/2013 00:00:00,"09:36:"
"93","CHEQL","S",15/10/2019 00:00:00,"17:01:"
"93","CON","4",29/11/2013 00:00:00,"09:36:"
"93","CONCIE","S",29/11/2013 00:00:00,"09:36:"
"93","COS","S             SI CREA ACUMULADO POR CENTROS DE COSTOS",26/11/2013 00:00:00,"03:57:"
"93","CTAA0002","S",29/11/2013 00:00:00,"09:36:"
"93","CTAA0004","S",15/10/2019 00:00:00,"16:04:"
"93","FACINA","1.01",15/10/2019 00:00:00,"15:39:"
"93","GIRLNG","40",26/11/2013 00:00:00,"03:57:"
"93","LNGIMP","70",26/11/2013 00:00:00,"03:57:"
"93","MONPRE","US",29/11/2013 00:00:00,"09:36:"
"93","NUMLIB","N",29/11/2013 00:00:00,"09:36:"
"93","PUAGEN","N",29/11/2013 00:00:00,"09:36:"
"93","PUANEPAT","N",26/11/2013 00:00:00,"03:57:"
"93","PUBDOC","S",29/11/2013 00:00:00,"09:36:"
"93","PUDETRA","S                  DETRACCIONES IGV",26/11/2013 00:00:00,"03:57:"
"93","PUDISCOS","N",29/11/2013 00:00:00,"09:36:"
"93","PUFACIGV","N",29/11/2013 00:00:00,"09:36:"
"93","PUFASB52","N",29/11/2013 00:00:00,"09:36:"
"93","PUGLOCHE","N",29/11/2013 00:00:00,"09:36:"
"93","PUGVENIE","N",26/11/2013 00:00:00,"03:57:"
"93","PUIGVR4","N",29/11/2013 00:00:00,"09:36:"
"93","PUIVOU","S",15/10/2019 00:00:00,"17:01:"
"93","PUMENUE","N",29/11/2013 00:00:00,"09:36:"
"93","PURETE","N",29/11/2013 00:00:00,"09:36:"
"93","PURUBPRE","N",29/11/2013 00:00:00,"09:36:"
"93","PUSALDOC","S",29/11/2013 00:00:00,"09:36:"
"93","PUWSSUNA","S",15/10/2019 00:00:00,"16:04:"
"93","TANEA",,15/10/2019 00:00:00,"16:04:"
"93","TANEP",,15/10/2019 00:00:00,"16:04:"
"93","TPAG00","999",29/11/2013 00:00:00,"09:36:"
"93","TPAG55","999",29/11/2013 00:00:00,"09:36:"
"93","TPAG58","999",29/11/2013 00:00:00,"09:36:"
"94","COB01","121201",26/11/2013 00:00:00,"03:57:"
"94","COB02","121202",26/11/2013 00:00:00,"03:57:"
"94","COB03","123101",26/11/2013 00:00:00,"03:57:"
"94","COB04","123102",26/11/2013 00:00:00,"03:57:"
"94","PAG01","421101",26/11/2013 00:00:00,"03:57:"
"94","PAG02","421102",26/11/2013 00:00:00,"03:57:"
"94","PAG03","423101",26/11/2013 00:00:00,"03:57:"
"94","PAG04","423102",26/11/2013 00:00:00,"03:57:"
"94","RPVE","030,060,090",26/11/2013 00:00:00,"03:57:"
"94","RVEN","030,060,090",26/11/2013 00:00:00,"03:57:"
"95","CTAN","79888              CARGAS IMPUTABLES CTAS.COSTOS ACM",26/11/2013 00:00:00,"03:57:"
"95","CTAR","89888              CUENTA REI",26/11/2013 00:00:00,"03:57:"
"95","DECF","3",26/11/2013 00:00:00,"03:57:"
"95","SUBB","87                 SUBDIARIO AJUSTE POR INFLACION BALANCE",26/11/2013 00:00:00,"03:57:"
"95","SUBF","88                 SUBDIARIO AJUSTE POR INFLACION GP-F",26/11/2013 00:00:00,"03:57:"
"95","SUBN","89                 SUBDIARIO AJUSTE POR INFLACION GP-N",26/11/2013 00:00:00,"03:57:"
"I1","BOLE","Boleta de Venta",26/11/2013 00:00:00,"03:57:"
"I1","CHEQ","Cheque",26/11/2013 00:00:00,"03:57:"
"I1","CONT","Contrato",26/11/2013 00:00:00,"03:57:"
"I1","FACT","Factura",26/11/2013 00:00:00,"03:57:"
"I1","FOTO","Foto",26/11/2013 00:00:00,"03:57:"
"L2","01","INTANGIBLE ADQUIRIDO",19/10/2019 00:00:00,"10:13:"
"L2","02","INTANGIBLE EN ETAPA DE INVESTIGACION",19/10/2019 00:00:00,"10:13:"
"L2","03","INTANGIBLE EN ETAPA DE DESARROLLO",19/10/2019 00:00:00,"10:13:"
"M1","01","ACCIONES CON DERECHO A VOTO",10/10/2019 00:00:00,"17:01:"
"M1","02","ACCIONES SIN DERECHO A VOTO",10/10/2019 00:00:00,"17:01:"
"M1","03","PARTICIPACIONES",10/10/2019 00:00:00,"17:01:"
"M1","04","OTROS",10/10/2019 00:00:00,"17:01:"
"N3","ANEXB","P       TIPO DE ANEXO BENEFICIARIO",15/10/2019 00:00:00,"15:37"
"N3","CTAG01","         637101        PUBLICIDAD, PUBLICACIONES, RELACIO",15/10/2019 00:00:00,"15:38:"
"N3","CTAG02","         631301        ALOJAMIENTO",15/10/2019 00:00:00,"15:38:"
"N3","CTAG03","         635201        ALQUILERES EDIFICACIONES",15/10/2019 00:00:00,"15:38:"
"N3","DOC01","CN       H         COMPROBANTE NO DOMICILIADO",15/10/2019 00:00:00,"15:37:"
"N3","DOC02","CA       D         NOTA DE ABONO/CREDITO NO DOMICILIADO",15/10/2019 00:00:00,"15:37:"
"N3","DOC03","CD       H         NOTA DE DEBITO NO DOMICILIADO",15/10/2019 00:00:00,"15:37:"
"N3","RETCTA","40174         RENTA DE NO DOMICILIADOS",15/10/2019 00:00:00,"15:37:"
"N3","SUB1","19                 FACTURAS DEL EXTERIOR",,
"N3","ZZOTR01","         401121        IGV - SERVICIOS PRESTADOS POR NO D",15/10/2019 00:00:00,"15:37:"
"N3","ZZOTR02","         401511        DERECHOS ARANCELARIOS",15/10/2019 00:00:00,"15:38:"
"N4","1","MERCADERIA, MATERIA PRIMA, SUMINISTRO, ENVASES Y EMBALAJES",10/10/2019 00:00:00,"17:01:"
"N4","2","ACTIVO FIJO",10/10/2019 00:00:00,"17:01:"
"N4","3","OTROS ACTIVOS NO CONSIDERADOS EN LOS NUMERALES 1 Y 2",10/10/2019 00:00:00,"17:01:"
"N4","4","GASTOS EDUC,RECRE,SALUD,CULT,REP,CAP,VIAJE,MAN VEH Y PREM",10/10/2019 00:00:00,"17:01:"
"N4","5","OTROS GASTOS",10/10/2019 00:00:00,"17:01:"
"N5","AED","UAE Dirham",,
"N5","AFN","Afghani",,
"N5","ALL","Lek",,
"N5","AMD","Armenian Dram",,
"N5","ANG","Netherlands Antillian Guilder",,
"N5","AOA","Kwanza",,
"N5","ARS","Argentine Peso",,
"N5","AUD","Australian Dollar",,
"N5","AWG","Aruban Guilder",,
"N5","AZN","Azerbaijanian Manat",,
"N5","BAM","Convertible Marks",,
"N5","BBD","Barbados Dollar",,
"N5","BDT","Taka",,
"N5","BGN","Bulgarian Lev",,
"N5","BHD","Bahraini Dinar",,
"N5","BIF","Burundi Franc",,
